metric,dataset,model,binarize,ignore,error_rate,bias,max_bias_gap
consistency,credit_card_clients,CalibratedEqOddsPostprocessing,False,False,20.466666666666665,5.1288888888889,
consistency,credit_card_clients,LevEqOpp,False,False,19.544444444444444,3.418888888888886,
consistency,credit_card_clients,JiangNachum,False,False,19.155555555555555,3.839999999999999,
consistency,adult_data_set_race,Reweighing,False,True,19.59748063418519,1.1851154709331782,
consistency,adult_data_set_race,LFR,False,True,24.72308694707884,0.0,
consistency,adult_data_set_race,PFR,False,True,21.50148410917252,0.3525664229349163,
consistency,adult_data_set_race,FairRR,False,True,19.677115760515456,1.144573952074132,
consistency,adult_data_set_race,ExponentiatedGradientReduction,False,True,20.66169550423514,3.19916021139511,
consistency,adult_data_set_race,GridSearchReduction,False,True,21.088829363642944,1.410265691739662,
consistency,adult_data_set_race,FAGTB,False,True,19.92326069644538,1.455150944762176,
consistency,adult_data_set_race,RejectOptionClassification,False,True,27.05422428147397,4.0150582784334174,
consistency,adult_data_set_race,EqOddsPostprocessing,False,True,20.70513284586984,4.124375588214057,
consistency,adult_data_set_race,CalibratedEqOddsPostprocessing,False,True,19.836386013176,3.185405053210768,
consistency,adult_data_set_race,LevEqOpp,False,True,19.77123000072396,1.6643741403026102,
consistency,adult_data_set_race,JiangNachum,False,True,20.227322087888226,1.5376818938680905,
consistency,adult_data_set_race,Reweighing,False,False,19.691594874393687,1.6129732860348909,
consistency,adult_data_set_race,LFR,False,False,24.72308694707884,0.0,
consistency,adult_data_set_race,PFR,False,False,21.479765438355173,1.86273800043436,
consistency,adult_data_set_race,FairRR,False,False,19.662636646637228,1.6918844566712474,
consistency,adult_data_set_race,ExponentiatedGradientReduction,False,False,20.63273727647868,2.897994642727872,
consistency,adult_data_set_race,GridSearchReduction,False,False,21.088829363642944,1.410265691739662,
consistency,adult_data_set_race,FAGTB,False,False,19.68435531745457,1.9068992977629668,
consistency,adult_data_set_race,RejectOptionClassification,False,False,25.577354665894447,4.332874828060597,
consistency,adult_data_set_race,EqOddsPostprocessing,False,False,21.31325562875552,6.628538333454083,
consistency,adult_data_set_race,CalibratedEqOddsPostprocessing,False,False,19.727792659089264,3.413451096792907,
consistency,adult_data_set_race,LevEqOpp,False,False,19.6988344313328,1.5441974951132953,
consistency,adult_data_set_race,JiangNachum,False,False,19.87982335481069,2.17186708173459,
consistency,adult_data_set_sex,Reweighing,False,True,20.929559110982407,1.1749800912184147,
consistency,adult_data_set_sex,LFR,False,True,24.72308694707884,0.0,
consistency,adult_data_set_sex,PFR,False,True,24.30319264461015,0.4314775935712733,
consistency,adult_data_set_sex,FairRR,False,True,20.8788822124086,1.2625787301817109,
consistency,adult_data_set_sex,ExponentiatedGradientReduction,False,True,22.49330340983132,1.4942445522333951,
consistency,adult_data_set_sex,GridSearchReduction,False,True,23.13038442047347,0.9520017374936648,
consistency,adult_data_set_sex,FAGTB,False,True,23.78918410193296,2.189965974082382,
consistency,adult_data_set_sex,RejectOptionClassification,False,True,28.487656555418813,5.735177007167216,
consistency,adult_data_set_sex,EqOddsPostprocessing,False,True,21.8707015130674,4.969231883008833,
consistency,adult_data_set_sex,CalibratedEqOddsPostprocessing,False,True,20.85716354159125,1.2886411351625262,
consistency,adult_data_set_sex,LevEqOpp,False,True,21.552161007746324,2.804604358213268,
consistency,adult_data_set_sex,JiangNachum,False,True,24.86063852892203,1.895316006660385,
consistency,adult_data_set_sex,Reweighing,False,False,21.204662274668788,1.6122493303409764,
consistency,adult_data_set_sex,LFR,False,False,24.72308694707884,0.0,
consistency,adult_data_set_sex,PFR,False,False,21.479765438355173,8.209657568956851,
consistency,adult_data_set_sex,FairRR,False,False,20.38659234054876,2.179830594367621,
consistency,adult_data_set_sex,ExponentiatedGradientReduction,False,False,22.44262651125751,1.3559690146962933,
consistency,adult_data_set_sex,GridSearchReduction,False,False,23.13038442047347,0.9520017374936648,
consistency,adult_data_set_sex,FAGTB,False,False,22.16028379063201,4.510243973068874,
consistency,adult_data_set_sex,RejectOptionClassification,False,False,26.721204662274666,3.332368059074802,
consistency,adult_data_set_sex,EqOddsPostprocessing,False,False,24.28871353073192,3.39173242597556,
consistency,adult_data_set_sex,CalibratedEqOddsPostprocessing,False,False,19.59748063418519,7.322811843915243,
consistency,adult_data_set_sex,LevEqOpp,False,False,21.71143126040686,1.3378701223485077,
consistency,adult_data_set_sex,JiangNachum,False,False,22.98559328169116,4.293057264895397,
consistency,acs2017_census,Reweighing,False,True,10.258525852585258,5.899339933993404,
consistency,acs2017_census,LFR,False,True,40.598643197653104,0.0,
consistency,acs2017_census,PFR,False,True,25.95342867620095,14.541620828748714,
consistency,acs2017_census,FairRR,False,True,12.985881921525486,6.260542720938736,
consistency,acs2017_census,ExponentiatedGradientReduction,False,True,18.266409974330767,12.620095342866982,
consistency,acs2017_census,GridSearchReduction,False,True,16.07994132746608,7.989548954895327,
consistency,acs2017_census,FAGTB,False,True,59.4013568023469,0.0,
consistency,acs2017_census,RejectOptionClassification,False,True,12.738357169050238,8.832508250824905,
consistency,acs2017_census,EqOddsPostprocessing,False,True,11.042354235423542,7.576090942427357,
consistency,acs2017_census,CalibratedEqOddsPostprocessing,False,True,11.335716905023837,7.858910891088922,
consistency,acs2017_census,LevEqOpp,False,True,10.377704437110378,6.04922992299228,
consistency,acs2017_census,JiangNachum,False,True,12.06912357902457,6.243124312431204,
consistency,acs2017_census,Reweighing,False,False,10.35020168683535,6.0863586358635615,
consistency,acs2017_census,LFR,False,False,40.598643197653104,0.0,
consistency,acs2017_census,PFR,False,False,26.022185551888523,18.112852951960782,
consistency,acs2017_census,FairRR,False,False,11.303630363036303,6.5497799779977415,
consistency,acs2017_census,ExponentiatedGradientReduction,False,False,18.48184818481848,12.907499083240998,
consistency,acs2017_census,GridSearchReduction,False,False,16.07994132746608,7.989548954895327,
consistency,acs2017_census,FAGTB,False,False,59.4013568023469,0.0,
consistency,acs2017_census,RejectOptionClassification,False,False,12.678767876787678,8.737165383204806,
consistency,acs2017_census,EqOddsPostprocessing,False,False,12.701686835350202,10.66831683168241,
consistency,acs2017_census,CalibratedEqOddsPostprocessing,False,False,11.17986798679868,7.717730106343808,
consistency,acs2017_census,LevEqOpp,False,False,10.235606894022736,5.975430876420976,
consistency,acs2017_census,JiangNachum,False,False,15.387788778877889,10.894756142280498,
